Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32,No,Travel_Rarely,371,Sales,19,3,Computer Science,1,1739,4,Male,80,1,3,Software Engineer,3,Married,71688,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2
40,No,Travel_Rarely,611,Sales,7,4,Information Technology,1,1740,2,Male,88,3,5,Engineering Manager,2,Single,216272,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
45,No,Travel_Rarely,176,Human Resources,4,3,Computer Science,1,1744,3,Female,56,1,3,HR Manager,3,Married,71955,6595,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3
30,No,Travel_Frequently,1312,Research & Development,2,4,Mechanical,1,1745,4,Female,78,2,1,Data Scientist,1,Single,169282,26427,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7
24,No,Travel_Frequently,897,Human Resources,10,3,Information Technology,1,1746,1,Male,59,3,1,HR Manager,4,Married,115940,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1
30,Yes,Travel_Frequently,600,Human Resources,8,3,Business Administration,1,1747,3,Female,66,2,1,HR Manager,4,Divorced,87839,9732,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2
31,No,Travel_Rarely,1003,Sales,5,3,Mechanical,1,1749,1,Male,51,3,2,Software Engineer,3,Married,85192,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2
27,No,Travel_Rarely,1054,Research & Development,8,3,Information Technology,1,1751,3,Female,67,3,1,Data Scientist,4,Single,93174,6152,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4
29,Yes,Travel_Rarely,428,Sales,9,3,Electronics,1,1752,2,Female,52,1,1,Junior Developer,2,Single,25494,14630,1,Y,No,13,3,3,80,0,2,3,3,2,2,2,2
29,No,Travel_Frequently,461,Research & Development,1,3,Computer Science,1,1753,4,Male,70,4,2,Support Engineer,3,Single,39219,23060,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2
30,No,Travel_Rarely,979,Sales,15,2,Electronics,1,1754,3,Male,94,2,3,Software Engineer,1,Divorced,55539,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7
34,No,Travel_Rarely,181,Research & Development,2,4,Information Technology,1,1755,4,Male,97,4,1,Data Scientist,4,Married,97252,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2
33,No,Non-Travel,1283,Sales,2,3,Electronics,1,1756,4,Female,62,3,2,Software Engineer,2,Single,65353,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7
49,No,Travel_Rarely,1313,Sales,11,4,Electronics,1,1757,4,Female,80,3,2,Software Engineer,4,Single,94089,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4
33,Yes,Travel_Rarely,211,Sales,16,3,Computer Science,1,1758,1,Female,74,3,3,Software Engineer,1,Single,64503,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0
38,No,Travel_Frequently,594,Research & Development,2,2,Information Technology,1,1760,3,Female,75,2,1,QA Engineer,2,Married,43719,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5
31,Yes,Travel_Rarely,1079,Sales,16,4,Electronics,1,1761,1,Male,70,3,3,Software Engineer,3,Married,58307,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0
29,No,Travel_Rarely,590,Research & Development,4,3,Mechanical,1,1762,4,Female,91,2,1,Data Scientist,1,Divorced,93200,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
30,No,Travel_Rarely,305,Research & Development,16,3,Computer Science,1,1763,3,Male,58,4,2,Support Engineer,3,Married,56695,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7
32,No,Non-Travel,953,Research & Development,5,4,Mechanical,1,1764,2,Male,65,3,1,Data Scientist,2,Single,152549,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
38,No,Travel_Rarely,833,Research & Development,18,3,Information Technology,1,1766,2,Male,60,1,2,Support Engineer,4,Married,48401,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0
43,Yes,Travel_Frequently,807,Research & Development,17,3,Mechanical,1,1767,3,Male,38,2,1,Data Scientist,3,Married,191970,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0
42,No,Travel_Rarely,855,Research & Development,12,3,Information Technology,1,1768,2,Male,57,3,1,QA Engineer,2,Divorced,51057,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4
55,No,Travel_Rarely,478,Research & Development,2,3,Information Technology,1,1770,3,Male,60,2,5,Tech Lead,1,Married,197087,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0
33,No,Non-Travel,775,Research & Development,4,3,Mechanical,1,1771,4,Male,90,3,2,Data Scientist,2,Divorced,189672,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7
41,No,Travel_Rarely,548,Research & Development,9,4,Computer Science,1,1772,3,Male,94,3,1,QA Engineer,1,Divorced,54681,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4
34,No,Non-Travel,1375,Sales,10,3,Computer Science,1,1774,4,Male,87,3,2,Software Engineer,3,Divorced,93974,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7
53,No,Non-Travel,661,Research & Development,1,4,Information Technology,1,1775,1,Female,60,2,4,DevOps Engineer,3,Married,140008,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
43,No,Travel_Rarely,244,Human Resources,2,3,Computer Science,1,1778,2,Male,97,3,1,HR Manager,4,Single,87399,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8
34,No,Travel_Rarely,511,Sales,3,2,Computer Science,1,1779,4,Female,32,1,2,Software Engineer,4,Single,67515,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2
21,Yes,Travel_Rarely,337,Sales,7,1,Electronics,1,1780,2,Male,31,3,1,Junior Developer,2,Single,29697,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0
38,No,Travel_Rarely,1153,Research & Development,6,2,Civil,1,1782,4,Female,40,2,1,QA Engineer,3,Married,78255,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Information Technology,1,1783,3,Female,79,3,1,QA Engineer,1,Married,52066,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0
31,No,Travel_Rarely,196,Sales,29,4,Electronics,1,1784,1,Female,91,2,2,Software Engineer,4,Married,63509,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7
51,No,Travel_Rarely,942,Research & Development,3,3,Mechanical,1,1786,1,Female,53,3,3,Engineering Manager,3,Married,288475,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2
37,No,Travel_Rarely,589,Sales,9,2,Electronics,1,1787,2,Male,46,2,2,Software Engineer,2,Married,80869,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
46,No,Travel_Rarely,734,Research & Development,2,4,Information Technology,1,1789,3,Male,46,3,5,Tech Lead,4,Divorced,210472,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2
36,No,Travel_Rarely,1383,Research & Development,10,3,Computer Science,1,1790,4,Male,90,3,3,Support Engineer,1,Married,58257,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7
44,Yes,Travel_Frequently,429,Research & Development,1,2,Information Technology,1,1792,3,Male,99,3,1,Data Scientist,2,Divorced,89157,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3
37,No,Travel_Rarely,1239,Human Resources,8,2,Civil,1,1794,3,Male,89,3,2,HR Manager,2,Divorced,83057,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7
35,Yes,Travel_Rarely,303,Sales,27,3,Computer Science,1,1797,3,Male,84,3,2,Software Engineer,4,Single,68793,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
33,No,Travel_Rarely,867,Research & Development,8,4,Computer Science,1,1798,4,Male,90,4,1,Data Scientist,1,Married,178540,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
28,No,Travel_Rarely,1181,Research & Development,1,3,Computer Science,1,1799,3,Male,82,3,1,Data Scientist,4,Married,87731,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3
39,No,Travel_Rarely,1253,Research & Development,10,1,Information Technology,1,1800,3,Male,65,3,3,Tech Lead,3,Single,151648,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
46,No,Non-Travel,849,Sales,26,2,Computer Science,1,1801,2,Male,98,2,2,Software Engineer,2,Single,79958,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
40,No,Travel_Rarely,616,Research & Development,2,2,Computer Science,1,1802,3,Female,99,3,1,QA Engineer,1,Married,43805,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
42,No,Travel_Rarely,1128,Research & Development,13,3,Information Technology,1,1803,2,Male,95,4,2,Support Engineer,1,Married,48988,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0
35,No,Non-Travel,1180,Research & Development,2,2,Information Technology,1,1804,2,Male,90,3,2,DevOps Engineer,4,Divorced,124558,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
38,No,Non-Travel,1336,Human Resources,2,3,Business Administration,1,1805,1,Male,100,3,1,HR Manager,2,Divorced,89454,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
34,Yes,Travel_Frequently,234,Research & Development,9,4,Computer Science,1,1807,4,Male,93,3,2,QA Engineer,1,Married,48462,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
37,Yes,Travel_Rarely,370,Research & Development,10,4,Information Technology,1,1809,4,Male,58,3,2,DevOps Engineer,1,Single,87378,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
39,No,Travel_Frequently,766,Sales,20,3,Computer Science,1,1812,3,Male,83,3,2,Software Engineer,4,Divorced,94891,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
43,No,Non-Travel,343,Research & Development,9,3,Computer Science,1,1813,1,Male,52,3,1,Data Scientist,3,Single,175689,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2
41,No,Travel_Rarely,447,Research & Development,5,3,Computer Science,1,1814,2,Male,85,4,2,Support Engineer,2,Single,51676,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
41,No,Travel_Rarely,796,Sales,4,1,Electronics,1,1815,3,Female,81,3,3,Software Engineer,3,Divorced,68028,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5
30,No,Travel_Rarely,1092,Research & Development,10,3,Information Technology,1,1816,1,Female,64,3,3,DevOps Engineer,3,Single,117781,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2
26,Yes,Travel_Rarely,920,Human Resources,20,2,Information Technology,1,1818,4,Female,69,3,1,HR Manager,2,Married,63342,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
46,Yes,Travel_Rarely,261,Research & Development,21,2,Information Technology,1,1821,4,Female,66,3,2,Support Engineer,2,Married,41124,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
40,No,Travel_Rarely,1194,Research & Development,1,3,Computer Science,1,1822,3,Female,52,3,2,Support Engineer,4,Divorced,40357,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3
34,No,Travel_Rarely,810,Sales,8,2,Mechanical,1,1823,2,Male,92,4,2,Software Engineer,3,Married,90826,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
58,No,Non-Travel,350,Sales,2,3,Information Technology,1,1824,2,Male,52,3,4,Engineering Manager,2,Divorced,187950,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
35,No,Travel_Rarely,185,Research & Development,23,4,Information Technology,1,1826,2,Male,91,1,1,QA Engineer,3,Married,65856,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3
47,No,Travel_Rarely,1001,Research & Development,4,3,Computer Science,1,1827,3,Female,92,2,3,DevOps Engineer,2,Divorced,82201,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10
40,No,Travel_Rarely,750,Research & Development,12,3,Computer Science,1,1829,2,Female,47,3,2,Support Engineer,1,Divorced,49847,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
54,No,Travel_Rarely,431,Research & Development,7,4,Information Technology,1,1830,4,Female,68,3,2,Data Scientist,4,Married,156879,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7
31,No,Travel_Frequently,1125,Sales,7,4,Electronics,1,1833,1,Female,68,3,3,Software Engineer,1,Married,74141,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2
28,No,Travel_Rarely,1217,Research & Development,1,3,Information Technology,1,1834,3,Female,67,3,1,Data Scientist,1,Married,86364,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2
38,No,Travel_Rarely,723,Sales,2,4,Electronics,1,1835,2,Female,77,1,2,Junior Developer,4,Married,45071,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
26,No,Travel_Rarely,572,Sales,10,3,Information Technology,1,1836,3,Male,46,3,2,Software Engineer,4,Single,55740,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
58,No,Travel_Frequently,1216,Research & Development,15,4,Computer Science,1,1837,1,Male,87,3,4,Tech Lead,3,Married,137105,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2
18,No,Non-Travel,1431,Research & Development,14,3,Information Technology,1,1839,2,Female,33,3,1,Data Scientist,3,Single,129811,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Business Administration,1,1842,4,Male,89,4,1,HR Manager,1,Married,75052,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0
29,Yes,Travel_Rarely,350,Human Resources,13,3,Business Administration,1,1844,1,Male,56,2,1,HR Manager,1,Divorced,98704,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0
45,No,Non-Travel,589,Sales,2,4,Computer Science,1,1845,3,Female,67,3,2,Software Engineer,3,Married,54537,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
36,No,Travel_Rarely,430,Research & Development,2,4,Civil,1,1847,4,Female,73,3,2,Data Scientist,2,Married,197817,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
43,No,Travel_Frequently,1422,Sales,2,4,Computer Science,1,1849,1,Male,92,3,2,Software Engineer,4,Married,51106,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7
27,No,Travel_Frequently,1297,Research & Development,5,2,Computer Science,1,1850,4,Female,53,3,1,QA Engineer,4,Single,54536,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
29,No,Travel_Frequently,574,Research & Development,20,1,Information Technology,1,1852,4,Male,40,3,1,QA Engineer,4,Married,59965,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10
32,No,Travel_Frequently,1318,Sales,10,4,Electronics,1,1853,4,Male,79,3,2,Software Engineer,4,Single,76618,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0
42,No,Non-Travel,355,Research & Development,10,4,Mechanical,1,1854,3,Male,38,3,1,Data Scientist,3,Married,126061,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3
47,No,Travel_Rarely,207,Research & Development,9,4,Computer Science,1,1856,2,Female,64,3,1,QA Engineer,3,Single,57269,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0
46,No,Travel_Rarely,706,Research & Development,2,2,Computer Science,1,1857,4,Male,82,3,3,DevOps Engineer,4,Divorced,127163,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
28,No,Non-Travel,280,Human Resources,1,2,Computer Science,1,1858,3,Male,43,3,1,HR Manager,4,Divorced,102866,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2
29,No,Travel_Rarely,726,Research & Development,29,1,Computer Science,1,1859,4,Male,93,1,2,Support Engineer,3,Divorced,53397,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
42,No,Travel_Rarely,1142,Research & Development,8,3,Computer Science,1,1860,4,Male,81,3,1,QA Engineer,3,Single,63330,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0
32,Yes,Travel_Rarely,414,Sales,2,4,Electronics,1,1862,3,Male,82,2,2,Software Engineer,2,Single,59474,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2
46,No,Travel_Rarely,1319,Sales,3,3,Mechanical,1,1863,1,Female,45,4,4,Software Engineer,1,Divorced,81793,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
27,No,Travel_Rarely,728,Sales,23,1,Information Technology,1,1864,2,Female,36,2,2,Junior Developer,3,Married,47675,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8
29,No,Travel_Rarely,352,Human Resources,6,1,Information Technology,1,1865,4,Male,87,2,1,HR Manager,2,Married,62894,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0
43,No,Travel_Rarely,823,Research & Development,6,3,Information Technology,1,1866,1,Female,81,2,5,Engineering Manager,3,Married,230784,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14
48,No,Travel_Rarely,1224,Research & Development,10,3,Computer Science,1,1867,4,Male,91,2,5,Tech Lead,2,Married,240533,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9
29,Yes,Travel_Frequently,459,Research & Development,24,2,Computer Science,1,1868,4,Male,73,2,1,Data Scientist,4,Single,175918,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0
46,Yes,Travel_Rarely,1254,Sales,10,3,Computer Science,1,1869,3,Female,64,3,3,Software Engineer,2,Married,63891,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
27,No,Travel_Frequently,1131,Research & Development,15,3,Computer Science,1,1870,4,Female,77,2,1,Data Scientist,1,Married,124878,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
39,No,Travel_Rarely,835,Research & Development,19,4,Civil,1,1871,4,Male,41,3,2,Data Scientist,4,Divorced,115211,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
55,No,Travel_Rarely,836,Research & Development,2,4,Mechanical,1,1873,2,Male,98,2,1,Data Scientist,4,Married,106527,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
28,No,Travel_Rarely,1172,Sales,3,3,Information Technology,1,1875,2,Female,78,3,1,Junior Developer,2,Married,36212,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
30,Yes,Travel_Rarely,945,Sales,9,3,Information Technology,1,1876,2,Male,89,3,1,Junior Developer,4,Single,47364,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0
22,Yes,Travel_Rarely,391,Research & Development,7,1,Computer Science,1,1878,4,Male,75,3,1,Data Scientist,2,Single,166544,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0
36,No,Travel_Rarely,1266,Sales,10,4,Mechanical,1,1880,2,Female,63,2,2,Software Engineer,3,Married,55127,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7
31,No,Travel_Rarely,311,Research & Development,20,3,Computer Science,1,1881,2,Male,89,3,2,QA Engineer,3,Divorced,48218,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2
34,No,Travel_Rarely,1480,Sales,4,3,Computer Science,1,1882,3,Male,64,3,3,Software Engineer,4,Married,85935,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0
29,No,Travel_Rarely,592,Research & Development,7,3,Computer Science,1,1883,4,Male,59,3,1,QA Engineer,1,Single,68993,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2
37,No,Travel_Rarely,783,Research & Development,7,4,Information Technology,1,1885,4,Male,78,3,2,Data Scientist,1,Married,188175,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4
35,No,Travel_Rarely,219,Research & Development,16,2,Civil,1,1886,4,Female,44,2,2,DevOps Engineer,2,Married,101423,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
45,No,Travel_Rarely,556,Research & Development,25,2,Computer Science,1,1888,2,Female,93,2,2,DevOps Engineer,4,Married,122990,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8
36,No,Travel_Frequently,1213,Human Resources,2,1,Business Administration,1,1890,2,Male,94,2,2,HR Manager,4,Single,108324,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8
40,No,Travel_Rarely,1137,Research & Development,1,4,Computer Science,1,1892,1,Male,98,3,4,Engineering Manager,1,Divorced,276503,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16
26,No,Travel_Rarely,482,Research & Development,1,2,Computer Science,1,1893,2,Female,90,2,1,Data Scientist,3,Married,165505,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0
27,No,Travel_Rarely,511,Sales,2,2,Information Technology,1,1898,1,Female,89,4,2,Software Engineer,3,Single,90438,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7
48,No,Travel_Frequently,117,Research & Development,22,3,Information Technology,1,1900,4,Female,58,3,4,Engineering Manager,4,Divorced,285527,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7
44,No,Travel_Rarely,170,Research & Development,1,4,Computer Science,1,1903,2,Male,78,4,2,Support Engineer,1,Married,58421,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2
34,Yes,Non-Travel,967,Research & Development,16,4,Mechanical,1,1905,4,Male,85,1,1,Data Scientist,1,Married,83261,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Computer Science,1,1907,1,Male,97,3,1,QA Engineer,4,Single,56845,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0
36,No,Travel_Rarely,335,Sales,17,2,Electronics,1,1908,3,Male,33,2,2,Software Engineer,2,Married,59591,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3
41,No,Travel_Rarely,337,Sales,8,3,Electronics,1,1909,3,Female,54,3,2,Software Engineer,2,Married,89717,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4
42,No,Travel_Rarely,1396,Research & Development,6,3,Information Technology,1,1911,3,Male,83,3,3,Tech Lead,1,Married,198759,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7
31,No,Travel_Rarely,1079,Sales,10,2,Information Technology,1,1912,3,Female,86,3,2,Software Engineer,4,Divorced,99410,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4
34,No,Travel_Rarely,735,Sales,3,1,Information Technology,1,1915,4,Female,75,2,2,Software Engineer,4,Married,61329,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1
31,No,Travel_Rarely,471,Research & Development,4,3,Information Technology,1,1916,1,Female,62,4,1,QA Engineer,3,Divorced,72676,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2
26,No,Travel_Frequently,1096,Research & Development,6,3,Civil,1,1918,3,Male,61,4,1,QA Engineer,4,Married,66999,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
45,No,Travel_Frequently,1297,Research & Development,1,4,Information Technology,1,1922,2,Male,44,3,2,Support Engineer,3,Single,39184,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3
33,No,Travel_Rarely,217,Sales,10,4,Electronics,1,1924,2,Male,43,3,2,Software Engineer,3,Single,91145,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9
28,No,Travel_Frequently,783,Sales,1,2,Computer Science,1,1927,3,Male,42,2,2,Software Engineer,4,Married,93831,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7
29,Yes,Travel_Frequently,746,Sales,24,3,Mechanical,1,1928,3,Male,45,4,1,Junior Developer,1,Single,33503,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0
39,No,Non-Travel,1251,Sales,21,4,Computer Science,1,1929,1,Female,32,1,2,Software Engineer,3,Married,91704,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2
27,No,Travel_Rarely,1354,Research & Development,2,4,Mechanical,1,1931,2,Male,41,3,1,Data Scientist,2,Married,131380,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2
34,No,Travel_Frequently,735,Research & Development,22,4,Civil,1,1932,3,Male,86,2,2,Data Scientist,4,Married,82332,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11
28,Yes,Travel_Rarely,1475,Sales,13,2,Electronics,1,1933,4,Female,84,3,2,Software Engineer,3,Single,67737,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2
47,No,Non-Travel,1169,Research & Development,14,4,Mechanical,1,1934,3,Male,64,3,2,Data Scientist,2,Married,97009,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
56,No,Travel_Rarely,1443,Sales,11,5,Electronics,1,1935,4,Female,89,2,2,Software Engineer,1,Married,63691,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0
39,No,Travel_Rarely,867,Research & Development,9,2,Information Technology,1,1936,1,Male,87,3,2,DevOps Engineer,1,Married,138593,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9
38,No,Travel_Frequently,1394,Research & Development,8,3,Information Technology,1,1937,4,Female,58,2,2,Data Scientist,2,Divorced,149661,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7
58,No,Travel_Rarely,605,Sales,21,3,Computer Science,1,1938,4,Female,72,3,4,Engineering Manager,4,Married,150641,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0
32,Yes,Travel_Frequently,238,Research & Development,5,2,Computer Science,1,1939,1,Female,47,4,1,Data Scientist,3,Single,139446,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3
38,No,Travel_Rarely,1206,Research & Development,9,2,Computer Science,1,1940,2,Male,71,3,1,Data Scientist,4,Divorced,98216,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3
49,No,Travel_Frequently,1064,Research & Development,2,1,Computer Science,1,1941,2,Male,42,3,5,Tech Lead,4,Married,245125,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3
42,No,Travel_Rarely,419,Sales,12,4,Electronics,1,1943,2,Male,77,3,2,Software Engineer,4,Divorced,63179,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Business Administration,1,1944,1,Female,58,2,1,HR Manager,2,Married,98760,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
35,No,Travel_Rarely,682,Sales,18,4,Information Technology,1,1945,2,Male,71,3,2,Software Engineer,1,Married,50140,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
28,No,Non-Travel,1103,Research & Development,16,3,Information Technology,1,1947,3,Male,49,3,1,Data Scientist,3,Single,188942,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4
